t_ms i_pApF mV
55.8999999999942 -1.63860889475318 -75.3518753072359
56 -1.62865894641655 -75.3466986556231
56.1000000000058 -1.59880910140667 -75.3466418156794
56.1999999999971 -1.61373408144505 -75.3465849757358
56.3000000000029 -1.55900930806016 -75.3465281357922
56.3999999999942 -1.62368402978168 -75.3464712958486
56.5 -1.6087590497433 -75.346414455905
56.6000000000058 -1.60378413310843 -75.3463576159614
56.6999999999971 -1.65850890649332 -75.3463007760178
56.8000000000029 -1.64358392645493 -75.3462439360741
56.8999999999942 -1.62865894641655 -75.3461870961305
57 -1.6087590497433 -75.3410146612617
57.1000000000058 -1.61870899807993 -75.3409578730498
57.1999999999971 -1.61870899807993 -75.340901084838
57.3000000000029 -1.61373408144505 -75.3408442966262
57.3999999999942 -1.59880910140667 -75.3407875084143
57.5 -1.60378413310843 -75.3407307202025
57.6000000000058 -1.60378413310843 -75.3406739319907
57.6999999999971 -1.6087590497433 -75.3406171437789
57.8000000000029 -1.61870899807993 -75.340560355567
57.8999999999942 -1.62865894641655 -75.3405035673552
58 -1.5938341847718 -75.3353358400791
58.1000000000058 -1.57393417303166 -75.3352791084697
58.1999999999971 -1.62865894641655 -75.3352223768602
58.3000000000029 -1.64855895815669 -75.3351656452508
58.3999999999942 -1.60378413310843 -75.3351089136414
58.5 -1.63860889475318 -75.335052182032
58.6000000000058 -1.56398422469504 -75.3349954504225
58.6999999999971 -1.64855895815669 -75.3349387188131
58.8000000000029 -1.64358392645493 -75.3348819872037
58.8999999999942 -1.57890920473342 -75.3348252555943
59 -1.6087590497433 -75.3296626791364
59.1000000000058 -1.60378413310843 -75.3296060085085
59.1999999999971 -1.62865894641655 -75.3295493378805
59.3000000000029 -1.58885915307004 -75.3294926672526
59.3999999999942 -1.67343377146482 -75.3294359966246
59.5 -1.60378413310843 -75.3293793259967
59.6000000000058 -1.62865894641655 -75.3293226553687
59.6999999999971 -1.61870899807993 -75.3292659847408
59.8000000000029 -1.63860889475318 -75.3292093141128
59.8999999999942 -1.58388423643517 -75.3291526434849
60 -1.61870899807993 -75.3239956163418
60.1000000000058 -1.6087590497433 -75.3239390106127
60.1999999999971 -1.67343377146482 -75.3238824048836
60.3000000000029 -1.6087590497433 -75.3238257991545
60.3999999999942 -1.63860889475318 -75.3237691934254
60.5 -1.56895925639679 -75.3237125876963
60.6000000000058 -1.64358392645493 -75.3236559819672
60.6999999999971 -1.63363397811831 -75.3235993762381
60.8000000000029 -1.58885915307004 -75.323542770509
60.8999999999942 -1.61373408144505 -75.3234861647799
61 -1.5938341847718 -75.3183350434318
61.1000000000058 -1.61870899807993 -75.3182785060851
61.1999999999971 -1.59880910140667 -75.3182219687385
61.3000000000029 -1.62368402978168 -75.3181654313918
61.3999999999942 -1.64855895815669 -75.3181088940452
61.5 -1.59880910140667 -75.3180523566985
61.6000000000058 -1.62368402978168 -75.3179958193518
61.6999999999971 -1.60378413310843 -75.3179392820052
61.8000000000029 -1.59880910140667 -75.3178827446585
61.8999999999942 -1.56398422469504 -75.3178262073119
62 -1.58885915307004 -75.3126813087658
62.1000000000058 -1.6087590497433 -75.3126248428776
62.1999999999971 -1.61870899807993 -75.3125683769894
62.3000000000029 -1.64358392645493 -75.3125119111013
62.3999999999942 -1.62865894641655 -75.3124554452131
62.5 -1.63860889475318 -75.3123989793249
62.6000000000058 -1.64855895815669 -75.3123425134367
62.6999999999971 -1.59880910140667 -75.3122860475485
62.8000000000029 -1.65850890649332 -75.3122295816603
62.8999999999942 -1.6087590497433 -75.3121731157722
63 -1.63860889475318 -75.3070347199475
63.1000000000058 -1.63860889475318 -75.3069783282109
63.1999999999971 -1.58885915307004 -75.3069219364743
63.3000000000029 -1.67343377146482 -75.3068655447376
63.3999999999942 -1.5938341847718 -75.306809153001
63.5 -1.60378413310843 -75.3067527612643
63.6000000000058 -1.62865894641655 -75.3066963695277
63.6999999999971 -1.67840880316657 -75.3066399777911
63.8000000000029 -1.60378413310843 -75.3065835860544
63.8999999999942 -1.64855895815669 -75.3065271943178
64 -1.63363397811831 -75.3013955462839
64.1000000000058 -1.62368402978168 -75.301339231032
64.1999999999971 -1.63363397811831 -75.3012829157801
64.3000000000029 -1.65850890649332 -75.3012266005282
64.3999999999942 -1.60378413310843 -75.3011702852762
64.5 -1.65850890649332 -75.3011139700243
64.6000000000058 -1.62368402978168 -75.3010576547724
64.6999999999971 -1.65353387479156 -75.3010013395205
64.8000000000029 -1.64855895815669 -75.3009450242686
64.8999999999942 -1.67343377146482 -75.3008887090166
65 -1.65353387479156 -75.2957640210922
65.1000000000058 -1.62368402978168 -75.2957077843199
65.1999999999971 -1.64358392645493 -75.2956515475476
65.3000000000029 -1.64855895815669 -75.2955953107754
65.3999999999942 -1.67343377146482 -75.2955390740031
65.5 -1.59880910140667 -75.2954828372308
65.6000000000058 -1.5938341847718 -75.2954266004586
65.6999999999971 -1.64855895815669 -75.2953703636863
65.8000000000029 -1.65850890649332 -75.295314126914
65.8999999999942 -1.64358392645493 -75.2952578901418
66 -1.66845885482994 -75.2901403438656
66.1000000000058 -1.65353387479156 -75.29008418725
66.1999999999971 -1.65850890649332 -75.2900280306344
66.3000000000029 -1.6087590497433 -75.2899718740188
66.3999999999942 -1.62865894641655 -75.2899157174032
66.5 -1.63363397811831 -75.2898595607876
66.6000000000058 -1.62368402978168 -75.289803404172
66.6999999999971 -1.60378413310843 -75.2897472475564
66.8000000000029 -1.60378413310843 -75.2896910909408
66.8999999999942 -1.58388423643517 -75.2896349343253
67 -1.61870899807993 -75.2845246823066
67.1000000000058 -1.62368402978168 -75.2844686072259
67.1999999999971 -1.59880910140667 -75.2844125321452
67.3000000000029 -1.5938341847718 -75.2843564570645
67.3999999999942 -1.5938341847718 -75.2843003819838
67.5 -1.56398422469504 -75.2842443069031
67.6000000000058 -1.62865894641655 -75.2841882318224
67.6999999999971 -1.55900930806016 -75.2841321567417
67.8000000000029 -1.57393417303166 -75.284076081661
67.8999999999942 -1.62865894641655 -75.2840200065803
68 -1.60378413310843 -75.2789171742363
68.1000000000058 -1.6087590497433 -75.2788611817878
68.1999999999971 -1.5938341847718 -75.2788051893393
68.3000000000029 -1.63860889475318 -75.2787491968908
68.3999999999942 -1.55403427635841 -75.2786932044423
68.5 -1.57890920473342 -75.2786372119939
68.6000000000058 -1.58885915307004 -75.2785812195454
68.6999999999971 -1.57890920473342 -75.2785252270969
68.8000000000029 -1.5938341847718 -75.2784692346484
68.8999999999942 -1.63363397811831 -75.2784132421999
69 -1.57393417303166 -75.2733179293877
69.1000000000058 -1.61373408144505 -75.2732620204048
69.1999999999971 -1.61373408144505 -75.2732061114218
69.3000000000029 -1.5938341847718 -75.2731502024388
69.3999999999942 -1.54408432802178 -75.2730942934559
69.5 -1.57393417303166 -75.2730383844729
69.6000000000058 -1.52915946305028 -75.2729824754899
69.6999999999971 -1.64358392645493 -75.272926566507
69.8000000000029 -1.57890920473342 -75.272870657524
69.8999999999942 -1.5938341847718 -75.272814748541
70 -1.58388423643517 -75.2677270310913
70.1000000000058 -1.58885915307004 -75.267671206159
70.1999999999971 -1.57890920473342 -75.2676153812266
70.3000000000029 -1.59880910140667 -75.2675595562943
70.3999999999942 -1.64358392645493 -75.267503731362
70.5 -1.62368402978168 -75.2674479064296
70.6000000000058 -1.6087590497433 -75.2673920814973
70.6999999999971 -1.57393417303166 -75.267336256565
70.8000000000029 -1.60378413310843 -75.2672804316326
70.8999999999942 -1.56895925639679 -75.2672246067003
71 -1.57890920473342 -75.2621445378582
71.1000000000058 -1.57890920473342 -75.2620887973283
71.1999999999971 -1.61870899807993 -75.2620330567984
71.3000000000029 -1.55900930806016 -75.2619773162686
71.3999999999942 -1.6087590497433 -75.2619215757387
71.5 -1.61870899807993 -75.2618658352088
71.6000000000058 -1.5938341847718 -75.2618100946789
71.6999999999971 -1.61373408144505 -75.261754354149
71.8000000000029 -1.5938341847718 -75.2616986136191
71.8999999999942 -1.56398422469504 -75.2616428730892
72 -1.57393417303166 -75.2565704848696
72.1000000000058 -1.57393417303166 -75.2565148288747
72.1999999999971 -1.6087590497433 -75.2564591728797
72.3000000000029 -1.60378413310843 -75.2564035168848
72.3999999999942 -1.5938341847718 -75.2563478608899
72.5 -1.58388423643517 -75.2562922048949
72.6000000000058 -1.61870899807993 -75.2562365489
72.6999999999971 -1.57393417303166 -75.2561808929051
72.8000000000029 -1.64358392645493 -75.2561252369101
72.8999999999942 -1.57393417303166 -75.2560695809152
73 -1.60378413310843 -75.251004885376
73.1000000000058 -1.57393417303166 -75.2509493138423
73.1999999999971 -1.57890920473342 -75.2508937423087
73.3000000000029 -1.57393417303166 -75.2508381707751
73.3999999999942 -1.58885915307004 -75.2507825992415
73.5 -1.57890920473342 -75.2507270277079
73.6000000000058 -1.6087590497433 -75.2506714561742
73.6999999999971 -1.53910941138691 -75.2506158846406
73.8000000000029 -1.59880910140667 -75.250560313107
73.8999999999942 -1.57393417303166 -75.2505047415734
74 -1.55403427635841 -75.245447732014
74.1000000000058 -1.62368402978168 -75.2453922446743
74.1999999999971 -1.56895925639679 -75.2453367573346
74.3000000000029 -1.57890920473342 -75.2452812699949
74.3999999999942 -1.5938341847718 -75.2452257826552
74.5 -1.59880910140667 -75.2451702953156
74.6000000000058 -1.58885915307004 -75.2451148079759
74.6999999999971 -1.60378413310843 -75.2450593206362
74.8000000000029 -1.61373408144505 -75.2450038332965
74.8999999999942 -1.56398422469504 -75.2449483459568
75 -1.54408432802178 -75.2398989980449
75.1000000000058 -1.64855895815669 -75.2398435944496
75.1999999999971 -1.5938341847718 -75.2397881908544
75.3000000000029 -1.58885915307004 -75.2397327872591
75.3999999999942 -1.56398422469504 -75.2396773836639
75.5 -1.56398422469504 -75.2396219800687
75.6000000000058 -1.6087590497433 -75.2395665764734
75.6999999999971 -1.67343377146482 -75.2395111728782
75.8000000000029 -1.60378413310843 -75.2394557692829
75.8999999999942 -1.61373408144505 -75.2394003656876
76 -1.6087590497433 -75.2343586385198
76.1000000000058 -1.61373408144505 -75.2343033180484
76.1999999999971 -1.55900930806016 -75.2342479975769
76.3000000000029 -1.6087590497433 -75.2341926771055
76.3999999999942 -1.58885915307004 -75.2341373566341
76.5 -1.64358392645493 -75.2340820361626
76.6000000000058 -1.55403427635841 -75.2340267156912
76.6999999999971 -1.63363397811831 -75.2339713952198
76.8000000000029 -1.61870899807993 -75.2339160747483
76.8999999999942 -1.56895925639679 -75.2338607542769
77 -1.62368402978168 -75.2288265913765
77.1000000000058 -1.61870899807993 -75.2287713532474
77.1999999999971 -1.6087590497433 -75.2287161151184
77.3000000000029 -1.56895925639679 -75.2286608769893
77.3999999999942 -1.58885915307004 -75.2286056388603
77.5 -1.59880910140667 -75.2285504007313
77.6000000000058 -1.64358392645493 -75.2284951626022
77.6999999999971 -1.6087590497433 -75.2284399244732
77.8000000000029 -1.62865894641655 -75.2283846863441
77.8999999999942 -1.6087590497433 -75.2283294482151
78 -1.57890920473342 -75.2233027784718
78.1000000000058 -1.58388423643517 -75.2232476217526
78.1999999999971 -1.65353387479156 -75.2231924650334
78.3000000000029 -1.57393417303166 -75.2231373083142
78.3999999999942 -1.63363397811831 -75.223082151595
78.5 -1.64855895815669 -75.2230269948759
78.6000000000058 -1.57890920473342 -75.2229718381567
78.6999999999971 -1.53910941138691 -75.2229166814375
78.8000000000029 -1.64358392645493 -75.2228615247183
78.8999999999942 -1.64358392645493 -75.2228063679991
79 -1.5938341847718 -75.2177871065536
79.1000000000058 -1.63860889475318 -75.2177320301698
79.1999999999971 -1.60378413310843 -75.2176769537861
79.3000000000029 -1.55900930806016 -75.2176218774023
79.3999999999942 -1.59880910140667 -75.2175668010185
79.5 -1.56398422469504 -75.2175117246347
79.6000000000058 -1.58885915307004 -75.217456648251
79.6999999999971 -1.62865894641655 -75.2174015718672
79.8000000000029 -1.59880910140667 -75.2173464954834
79.8999999999942 -1.58885915307004 -75.2172914190997
80 -1.61870899807993 -75.2122794681765
80.1000000000058 -1.61373408144505 -75.2122244709204
80.1999999999971 -1.60378413310843 -75.2121694736643
80.3000000000029 -1.66348382312819 -75.2121144764082
80.3999999999942 -1.62368402978168 -75.212059479152
80.5 -1.58388423643517 -75.2120044818959
80.6000000000058 -1.61870899807993 -75.2119494846398
80.6999999999971 -1.63363397811831 -75.2118944873837
80.8000000000029 -1.61373408144505 -75.2118394901275
80.8999999999942 -1.58885915307004 -75.2117844928714
81 -1.62368402978168 -75.2067797425642
81.1000000000058 -1.57890920473342 -75.2067248231028
81.1999999999971 -1.66348382312819 -75.2066699036413
81.3000000000029 -1.57890920473342 -75.2066149841799
81.3999999999942 -1.62865894641655 -75.2065600647185
81.5 -1.62368402978168 -75.2065051452571
81.6000000000058 -1.6087590497433 -75.2064502257956
81.6999999999971 -1.57393417303166 -75.2063953063342
81.8000000000029 -1.63363397811831 -75.2063403868728
81.8999999999942 -1.62865894641655 -75.2062854674114
82 -1.60378413310843 -75.2012877964215
82.1000000000058 -1.62368402978168 -75.2012329533043
82.1999999999971 -1.67840880316657 -75.2011781101871
82.3000000000029 -1.57393417303166 -75.2011232670699
82.3999999999942 -1.61870899807993 -75.2010684239526
82.5 -1.5938341847718 -75.2010135808354
82.6000000000058 -1.6087590497433 -75.2009587377182
82.6999999999971 -1.64855895815669 -75.200903894601
82.8000000000029 -1.6087590497433 -75.2008490514838
82.8999999999942 -1.55900930806016 -75.2007942083666
83 -1.6087590497433 -75.1958034847004
83.1000000000058 -1.57393417303166 -75.1957487163666
83.1999999999971 -1.58885915307004 -75.1956939480328
83.3000000000029 -1.62368402978168 -75.195639179699
83.3999999999942 -1.61373408144505 -75.1955844113653
83.5 -1.6087590497433 -75.1955296430315
83.6000000000058 -1.6087590497433 -75.1954748746977
83.6999999999971 -1.56398422469504 -75.1954201063639
83.8000000000029 -1.57393417303166 -75.1953653380301
83.8999999999942 -1.63363397811831 -75.1953105696963
84 -1.61373408144505 -75.1903266513215
84.1000000000058 -1.5938341847718 -75.1902719561068
84.1999999999971 -1.58388423643517 -75.1902172608922
84.3000000000029 -1.57890920473342 -75.1901625656775
84.3999999999942 -1.5938341847718 -75.1901078704628
84.5 -1.56895925639679 -75.1900531752481
84.6000000000058 -1.59880910140667 -75.1899984800335
84.6999999999971 -1.64358392645493 -75.1899437848188
84.8000000000029 -1.63860889475318 -75.1898890896041
84.8999999999942 -1.57393417303166 -75.1898343943895
85 -1.59880910140667 -75.1848571298544
85.1000000000058 -1.66348382312819 -75.1848025059975
85.1999999999971 -1.62368402978168 -75.1847478821405
85.3000000000029 -1.57393417303166 -75.1846932582835
85.3999999999942 -1.61373408144505 -75.1846386344266
85.5 -1.61373408144505 -75.1845840105696
85.6000000000058 -1.58885915307004 -75.1845293867127
85.6999999999971 -1.57393417303166 -75.1844747628557
85.8000000000029 -1.58885915307004 -75.1844201389988
85.8999999999942 -1.5938341847718 -75.1843655151418
86 -1.56398422469504 -75.1793947441588
86.1000000000058 -1.57890920473342 -75.1793401898071
86.1999999999971 -1.60378413310843 -75.1792856354555
86.3000000000029 -1.58885915307004 -75.1792310811038
86.3999999999942 -1.63363397811831 -75.1791765267521
86.5 -1.61870899807993 -75.1791219724004
86.6000000000058 -1.53910941138691 -75.1790674180487
86.6999999999971 -1.6087590497433 -75.179012863697
86.8000000000029 -1.5938341847718 -75.1789583093453
86.8999999999942 -1.6087590497433 -75.1789037549936
87 -1.61870899807993 -75.1739393089898
87.1000000000058 -1.56895925639679 -75.1738848222056
87.1999999999971 -1.60378413310843 -75.1738303354214
87.3000000000029 -1.58885915307004 -75.1737758486372
87.3999999999942 -1.6087590497433 -75.173721361853
87.5 -1.58885915307004 -75.1736668750687
87.6000000000058 -1.61373408144505 -75.1736123882845
87.6999999999971 -1.5938341847718 -75.1735579015003
87.8000000000029 -1.62368402978168 -75.1735034147161
87.8999999999942 -1.61373408144505 -75.1734489279319
88 -1.58388423643517 -75.1684906305681
88.1000000000058 -1.64358392645493 -75.1684362093336
88.1999999999971 -1.59880910140667 -75.1683817880991
88.3000000000029 -1.61870899807993 -75.1683273668646
88.3999999999942 -1.67343377146482 -75.1682729456301
88.5 -1.54905935972354 -75.1682185243956
88.6000000000058 -1.56398422469504 -75.1681641031611
88.6999999999971 -1.60378413310843 -75.1681096819266
88.8000000000029 -1.63860889475318 -75.1680552606921
88.8999999999942 -1.64358392645493 -75.1680008394576
89 -1.64855895815669 -75.1630485071183
89.1000000000058 -1.62368402978168 -75.1629941493409
89.1999999999971 -1.65353387479156 -75.1629397915635
89.3000000000029 -1.61870899807993 -75.1628854337861
89.3999999999942 -1.5938341847718 -75.1628310760087
89.5 -1.63363397811831 -75.1627767182312
89.6000000000058 -1.62368402978168 -75.1627223604538
89.6999999999971 -1.58388423643517 -75.1626680026764
